cid,cname,O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,PctVotes
146,Bishnupur,5,UTTAM NASKAR,Independent,815,2,817,0.34
146,Bishnupur,6,NOTA,None of the Above,1861,2,1863,0.78
147,Sonarpur Dakshin,1,ANJANA BASU,Bharatiya Janata Party,82518,523,83041,35.67
147,Sonarpur Dakshin,2,ARUNDHUTI MAITRA (LOVELY),All India Trinamool Congress,108408,814,109222,46.92
147,Sonarpur Dakshin,3,BIMAL KRISHNA MANDAL,Bahujan Samaj Party,1099,11,1110,0.48
147,Sonarpur Dakshin,4,SHUVAM BANERJEE,Communist Party of India,31467,311,31778,13.65
147,Sonarpur Dakshin,5,TRAYEE PRADHAN,Right to Recall Party,369,3,372,0.16
147,Sonarpur Dakshin,6,DIBAKAR HALDER,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),436,5,441,0.19
147,Sonarpur Dakshin,7,DEBASHIS RAKSHIT,Bahujan Mukti Party,124,2,126,0.05
147,Sonarpur Dakshin,8,SANJAY ROY,Amra Bangalee,144,2,146,0.06
147,Sonarpur Dakshin,9,ARUN SARKAR,Independent,194,1,195,0.08
147,Sonarpur Dakshin,10,UTTAM SAMUL,Independent,315,1,316,0.14
147,Sonarpur Dakshin,11,DILIP KUMAR ROY,Independent,600,1,601,0.26
147,Sonarpur Dakshin,12,PROVASH MONDAL,Independent,500,0,500,0.21
147,Sonarpur Dakshin,13,RANGALAL BARIK,Independent,501,1,502,0.22
147,Sonarpur Dakshin,14,SHAMPA DAS,Independent,1901,6,1907,0.82
147,Sonarpur Dakshin,15,NOTA,None of the Above,2541,9,2550,1.1
148,Bhangar,1,KARIM REZAUL,All India Trinamool Congress,82850,236,83086,34.31
148,Bhangar,2,SOUMI HATI,Bharatiya Janata Party,38636,90,38726,15.99
148,Bhangar,3,TAPAN GHOSH,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),933,4,937,0.39
148,Bhangar,4,MD. NAWSAD SIDDIQUE,Rashtriya Secular Majlis Party,109063,174,109237,45.1
148,Bhangar,5,MIRJA HASAN,Communist Party of India (Marxist-Leninist) Red Star,4925,5,4930,2.04
148,Bhangar,6,ISMAIL  MOLLA,Independent,720,3,723,0.3
148,Bhangar,7,NOUSHAR ALI MOLLA,Independent,1301,2,1303,0.54
148,Bhangar,8,NOTA,None of the Above,3243,0,3243,1.34
149,Kasba,1,AHMED JAVED KHAN,All India Trinamool Congress,120957,415,121372,54.39
149,Kasba,2,DR. INDRANIL KHAN,Bharatiya Janata Party,57559,191,57750,25.88
149,Kasba,3,SHATARUP GHOSH,Communist Party of India  (Marxist),38971,209,39180,17.56
149,Kasba,4,SHAMPA SARKAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),671,2,673,0.3
149,Kasba,5,ARUNANSU KUMAR SARKAR,Independent,194,0,194,0.09
149,Kasba,6,GOUTAM DAS,Independent,264,2,266,0.12
149,Kasba,7,INDRANIL MITRA,Independent,307,3,310,0.14
149,Kasba,8,TUSHAN MUKHERJEE,Independent,429,1,430,0.19
149,Kasba,9,UMESH KR. SINGH,Independent,502,1,503,0.23
149,Kasba,10,NOTA,None of the Above,2465,11,2476,1.11
150,Jadavpur,1,DEBABRATA MAJUMDAR (MALAY),All India Trinamool Congress,97152,948,98100,45.54
150,Jadavpur,2,RINKU NASKAR,Bharatiya Janata Party,52795,344,53139,24.67
150,Jadavpur,3,Dr. SUJAN CHAKRABORTY,Communist Party of India  (Marxist),58666,565,59231,27.5
150,Jadavpur,4,SUJOY NASKAR,Bahujan Samaj Party,639,10,649,0.3
150,Jadavpur,5,MONALISA GUPTA (DEBROY),Party for Democratic Socialism,380,5,385,0.18
150,Jadavpur,6,ATANU CHATTERJEE,Independent,100,0,100,0.05
150,Jadavpur,7,ASHUTOSH DEY,Independent,86,5,91,0.04
150,Jadavpur,8,TANUJIT DAS,Independent,106,4,110,0.05
150,Jadavpur,9,NRIPENDRA KRISHNA ROY,Independent,225,4,229,0.11
150,Jadavpur,10,MISTOO DAS,Independent,255,0,255,0.12
150,Jadavpur,11,MEGHA CHATTERJEE,Independent,398,2,400,0.19
150,Jadavpur,12,NOTA,None of the Above,2713,17,2730,1.27
151,Sonarpur Uttar,1,AJIT BAUL,Bahujan Samaj Party,1351,5,1356,0.56
151,Sonarpur Uttar,2,FIRDOUSI BEGUM,All India Trinamool Congress,119272,685,119957,49.88
151,Sonarpur Uttar,3,MONALISA SINHA,Communist Party of India  (Marxist),29152,248,29400,12.22
151,Sonarpur Uttar,4,RANJAN BAIDYA,Bharatiya Janata Party,83523,344,83867,34.87
151,Sonarpur Uttar,5,DULAL DAS,Independent,704,4,708,0.29
151,Sonarpur Uttar,6,NEPAL CHANDRA NASKAR,Independent,990,3,993,0.41
151,Sonarpur Uttar,7,BINANDA SING,Independent,576,3,579,0.24
151,Sonarpur Uttar,8,SAMIR BHATTACHARYA,Independent,1520,1,1521,0.63
151,Sonarpur Uttar,9,NOTA,None of the Above,2105,9,2114,0.88
152,Tollyganj,1,AROOP BISWAS,All India Trinamool Congress,100491,949,101440,51.4
152,Tollyganj,2,DEBDUT GHOSH,Communist Party of India  (Marxist),40260,337,40597,20.57
152,Tollyganj,3,BABUL SUPRIYO,Bharatiya Janata Party,51064,296,51360,26.02
152,Tollyganj,4,DEBABRATA BERA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),451,3,454,0.23
152,Tollyganj,5,ANINDITA BASU,Independent,128,5,133,0.07
152,Tollyganj,6,AVIJIT SARKAR,Independent,101,1,102,0.05
152,Tollyganj,7,DEBASHIS DAS,Independent,94,0,94,0.05
152,Tollyganj,8,RABI MALIK,Independent,102,1,103,0.05
152,Tollyganj,9,RAJ KUMAR MISHRA,Independent,123,3,126,0.06
152,Tollyganj,10,SUBHODEEP DAS,Independent,145,3,148,0.07
152,Tollyganj,11,SAMAR KUMAR BISWAS,Independent,195,0,195,0.1
152,Tollyganj,12,SUDIPTA SOM,Independent,302,1,303,0.15
152,Tollyganj,13,NOTA,None of the Above,2297,13,2310,1.17
153,Behala Purba,1,Payel Sarkar,Bharatiya Janata Party,73137,403,73540,33.15
153,Behala Purba,2,Ratna Chatterjee,All India Trinamool Congress,110294,674,110968,50.01
153,Behala Purba,3,Rina Roy,Bahujan Samaj Party,1158,17,1175,0.53
153,Behala Purba,4,Samita Har Chowdhury,Communist Party of India  (Marxist),29945,227,30172,13.6
153,Behala Purba,5,Ashis Kumar Danda,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),658,5,663,0.3
153,Behala Purba,6,Dr. Arun Kumar Giri,Independent,269,2,271,0.12
153,Behala Purba,7,Bholanath Patra,Independent,262,3,265,0.12
153,Behala Purba,8,Dhiman Debnath,Independent,142,1,143,0.06
153,Behala Purba,9,Nikhilesh Ghosh,Independent,270,0,270,0.12
153,Behala Purba,10,Subrata Roy,Independent,398,5,403,0.18
153,Behala Purba,11,Tulsi Rani Pramanik,Independent,1163,4,1167,0.53
153,Behala Purba,12,NOTA,None of the Above,2729,106,2835,1.28
154,Behala Paschim,1,AMAL DHALI,Bahujan Samaj Party,855,7,862,0.37
154,Behala Paschim,2,NIHAR BHAKTA,Communist Party of India  (Marxist),47156,353,47509,20.49
154,Behala Paschim,3,PARTHA CHATTERJEE,All India Trinamool Congress,113787,991,114778,49.51
154,Behala Paschim,4,SRABANTI CHATTERJEE,Bharatiya Janata Party,63500,394,63894,27.56
154,Behala Paschim,5,ARUNA RAY,Independent,527,5,532,0.23
154,Behala Paschim,6,MRIDUL OJHA,Independent,550,0,550,0.24
154,Behala Paschim,7,SANAT KUMAR BHAKAT,Independent,872,1,873,0.38
154,Behala Paschim,8,VIJAY KUMAR SINGH,Independent,384,1,385,0.17
154,Behala Paschim,9,NOTA,None of the Above,2415,18,2433,1.05
155,Maheshtala,1,UMESH DAS,Bharatiya Janata Party,65827,232,66059,30.03
155,Maheshtala,2,DULAL CHANDRA DAS,All India Trinamool Congress,123575,433,124008,56.38
155,Maheshtala,3,PRAVAT CHOWDHURY,Communist Party of India  (Marxist),25127,149,25276,11.49
155,Maheshtala,4,RINA DEBI,Bahujan Samaj Party,833,5,838,0.38
155,Maheshtala,5,DHRUBA KUMAR BOSE,Independent,573,1,574,0.26
155,Maheshtala,6,SUBHENDU BARIK,Independent,1162,3,1165,0.53
155,Maheshtala,7,NOTA,None of the Above,2043,6,2049,0.93
156,Budge Budge,1,ASHOK KUMAR DEB,All India Trinamool Congress,121401,956,122357,56.41
156,Budge Budge,2,DR. TARUN KUMAR ADAK,Bharatiya Janata Party,77224,419,77643,35.8
156,Budge Budge,3,BHARAT LAL DAS,Bahujan Samaj Party,922,10,932,0.43
156,Budge Budge,4,SK MUJIBAR RAHAMAN,Indian National Congress,10687,122,10809,4.98
156,Budge Budge,5,UTTAM PAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),508,7,515,0.24
156,Budge Budge,6,KASHYAP UPADHYAY,Independent,367,4,371,0.17
156,Budge Budge,7,BISWAJIT DAS,Independent,385,2,387,0.18
156,Budge Budge,8,MUKUL CHANDRA JANA,Independent,1138,5,1143,0.53
156,Budge Budge,9,NOTA,None of the Above,2726,9,2735,1.26
157,Metiaburuz,1,ABDUL KHALEQUE MOLLA,All India Trinamool Congress,150792,274,151066,76.85
157,Metiaburuz,2,RAMJIT PRASAD,Bharatiya Janata Party,31357,105,31462,16
157,Metiaburuz,3,SAMSAD ALAM,Bahujan Samaj Party,607,2,609,0.31
157,Metiaburuz,4,FIROZA KHATUN,"Justice and Development Party,",308,3,311,0.16
157,Metiaburuz,5,NURUZAMAN MOLLA,Rashtriya Secular Majlis Party,7362,27,7389,3.76
157,Metiaburuz,6,PRANATI PAUL,Amra Bangalee,825,4,829,0.42
157,Metiaburuz,7,SABNAM BIBI,All India Minorities Front,404,5,409,0.21
157,Metiaburuz,8,ANWAR RAZA,Independent,268,1,269,0.14
157,Metiaburuz,9,MD. IMTIYAZ ALAM,Independent,495,0,495,0.25
157,Metiaburuz,10,KRISHNENDU SENGUPTA,Independent,731,4,735,0.37
157,Metiaburuz,11,NOTA,None of the Above,3004,4,3008,1.53
158,Kolkata Port,1,Awadh Kishore Gupta,Bharatiya Janata Party,36900,89,36989,24.26
158,Kolkata Port,2,Firhad Hakim,All India Trinamool Congress,105202,341,105543,69.23
158,Kolkata Port,3,Khan Sarfaraz,Bahujan Samaj Party,745,3,748,0.49
158,Kolkata Port,4,Md Mukhtar,Indian National Congress,5559,31,5590,3.67
158,Kolkata Port,5,Manjay Kumar Roy,Janata Dal  (United),174,1,175,0.11
158,Kolkata Port,6,Sk Jayed Hossain,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),180,0,180,0.12
158,Kolkata Port,7,Biswajit Halder,Independent,126,0,126,0.08
158,Kolkata Port,8,Jay Prakash Shaw,Independent,164,1,165,0.11
158,Kolkata Port,9,Kalpana Chohan,Independent,427,1,428,0.28
158,Kolkata Port,10,Sanjay Dey,Independent,1139,0,1139,0.75
158,Kolkata Port,11,NOTA,None of the Above,1355,5,1360,0.89
159,Bhabanipur,1,Anita Rajwar,Bahujan Samaj Party,555,9,564,0.44
159,Bhabanipur,2,Md. Shadab Khan,Indian National Congress,5159,52,5211,4.09
159,Bhabanipur,3,Rudranil Ghosh,Bharatiya Janata Party,44541,245,44786,35.16
159,Bhabanipur,4,Sobhandeb Chattopadhyay,All India Trinamool Congress,73048,457,73505,57.71
159,Bhabanipur,5,Ashraf Alam,Independent,487,1,488,0.38
159,Bhabanipur,6,Bikki Rajak,Independent,282,1,283,0.22
159,Bhabanipur,7,Chandan Mallick,Independent,520,3,523,0.41
159,Bhabanipur,8,Deepak Prasad Singh,Independent,230,4,234,0.18
159,Bhabanipur,9,Narayan Das,Independent,207,5,212,0.17
159,Bhabanipur,10,NOTA,None of the Above,1563,7,1570,1.23
160,Rashbehari,1,ASHUTOSH CHATTERJEE,Indian National Congress,10156,158,10314,8.29
160,Rashbehari,2,DEBASISH KUMAR,All India Trinamool Congress,64838,866,65704,52.79
160,Rashbehari,3,LT. GEN. (DR.) SUBRATA SAHA,Bharatiya Janata Party,43907,383,44290,35.59
160,Rashbehari,4,ROMIT CHOWDHURY,National Republic Party Of India,310,11,321,0.26
160,Rashbehari,5,SUSMITA PAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),536,10,546,0.44
160,Rashbehari,6,SWAPAN DAS,Bahujan Mukti Party,70,2,72,0.06
160,Rashbehari,7,DEBASHIS NATH,Independent,121,2,123,0.1
160,Rashbehari,8,GOPAL GHOSH,Independent,96,1,97,0.08
160,Rashbehari,9,MUSARAT PARVEEN,Independent,131,3,134,0.11
160,Rashbehari,10,NIRAJ AGARWAL,Independent,177,4,181,0.15
160,Rashbehari,11,PANKAJ THAKKAR,Independent,341,1,342,0.27
160,Rashbehari,12,PREETAM KUNDU,Independent,666,3,669,0.54
160,Rashbehari,13,NOTA,None of the Above,1641,21,1662,1.34
161,Ballygunge,1,Dr. Fuad Halim,Communist Party of India  (Marxist),8428,46,8474,5.61
161,Ballygunge,2,LOKENATH CHATTERJEE,Bharatiya Janata Party,31054,172,31226,20.68
161,Ballygunge,3,Rajendra Ram Das,Bahujan Samaj Party,808,4,812,0.54
161,Ballygunge,4,Subrata Mukherjee,All India Trinamool Congress,106223,362,106585,70.6
161,Ballygunge,5,ANIRBAN SAHA,Purvanchal Mahapanchayat,538,3,541,0.36
161,Ballygunge,6,CHHANDA SAHA,Bharatiya Nyay-Adhikar Raksha Party,576,4,580,0.38
161,Ballygunge,7,SEKH SADIK HUSSAIN,United Socialist Party,116,2,118,0.08
161,Ballygunge,8,AMITAVA DUTTA,Independent,194,1,195,0.13
161,Ballygunge,9,KAUSHIK GHOSHAL,Independent,642,1,643,0.43
161,Ballygunge,10,SANTANU SAHA,Independent,213,0,213,0.14
161,Ballygunge,11,ZUBIN RASHID,Independent,258,0,258,0.17
161,Ballygunge,12,NOTA,None of the Above,1314,3,1317,0.87
162,Chowrangee,1,BANDYOPADHYAY NAYNA,All India Trinamool Congress,69702,399,70101,62.87
162,Chowrangee,2,DEVDUTTA MAJI,Bharatiya Janata Party,24644,113,24757,22.2
162,Chowrangee,3,SANTOSH KUMAR PATHAK,Indian National Congress,14184,82,14266,12.8
162,Chowrangee,4,SWAMINATH KORI,Bahujan Samaj Party,263,1,264,0.24
162,Chowrangee,5,AJAY KUMAR GUPTA,Bharatiya Momin Front,74,1,75,0.07
162,Chowrangee,6,ANIL KUMAR SINGH,Janata Dal  (United),79,2,81,0.07
162,Chowrangee,7,MANIKA PAUL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),201,3,204,0.18
162,Chowrangee,8,ASHISH AGARWAL,Independent,88,4,92,0.08
162,Chowrangee,9,ISHRAT KHAN,Independent,109,0,109,0.1
162,Chowrangee,10,SAYANTAN PATRA,Independent,162,1,163,0.15
162,Chowrangee,11,SUMANTA BHOWMICK,Independent,169,0,169,0.15
162,Chowrangee,12,NOTA,None of the Above,1207,5,1212,1.09
163,Entally,1,Md. Fayaz,Bahujan Samaj Party,824,3,827,0.53
163,Entally,2,Priyanka Tibrewal,Bharatiya Janata Party,43248,204,43452,27.7
163,Entally,3,Swarna Kamal Saha,All India Trinamool Congress,101266,443,101709,64.83
163,Entally,4,Goutam Prasad,West Bengal Socialist Party,797,1,798,0.51
163,Entally,5,Md. Enayetullah Ansari,All India Minorities Front,248,1,249,0.16
163,Entally,6,Md. Iqbal Alam,Rashtriya Secular Majlis Party,4297,57,4354,2.78
163,Entally,7,Md. Nurul Huda,Janata Dal  (United),135,2,137,0.09
163,Entally,8,Swarnalata Sarkar,Bharatiya Nyay-Adhikar Raksha Party,131,1,132,0.08
163,Entally,9,Arindam Roy,Independent,137,0,137,0.09
163,Entally,10,Ashok Das,Independent,155,1,156,0.1
163,Entally,11,Kundan Kumar Shaw,Independent,205,2,207,0.13
163,Entally,12,Md. Imran,Independent,349,1,350,0.22
163,Entally,13,Mousumi Roy,Independent,769,1,770,0.49
163,Entally,14,Prabir Dasgupta,Independent,1934,0,1934,1.23
163,Entally,15,Saleha Tabassum,Independent,671,0,671,0.43
163,Entally,16,NOTA,None of the Above,980,11,991,0.63
164,Beleghata,1,ARJUN KUMAR DAS,Bahujan Samaj Party,751,6,757,0.48
164,Beleghata,2,KASHINATH BISWAS,Bharatiya Janata Party,35817,225,36042,22.74
164,Beleghata,3,PARESH PAUL,All India Trinamool Congress,102478,704,103182,65.1
164,Beleghata,4,RAJIB BISWAS,Communist Party of India  (Marxist),13908,137,14045,8.86
164,Beleghata,5,BAPI PAUL,Akhil Bharat Hindu Mahasabha,204,2,206,0.13
164,Beleghata,6,TARUN KUMAR DAS,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),164,4,168,0.11
164,Beleghata,7,AVIJIT GHOSH,Independent,134,0,134,0.08
164,Beleghata,8,DIP SANKAR NAIYA,Independent,89,5,94,0.06
164,Beleghata,9,MANASH CHOWDHURY,Independent,84,2,86,0.05
164,Beleghata,10,RAKESH SHAW,Independent,166,11,177,0.11
164,Beleghata,11,SHAHAWAZ AFZAL,Independent,435,2,437,0.28
164,Beleghata,12,SURENDAR TEWARI,Independent,1168,0,1168,0.74
164,Beleghata,13,SUSOVAN DUTTA,Independent,445,1,446,0.28
164,Beleghata,14,NOTA,None of the Above,1559,5,1564,0.99
165,Jorasanko,1,AJMAL KHAN,Indian National Congress,4736,33,4769,4.82
165,Jorasanko,2,MEENA DEVI PUROHIT,Bharatiya Janata Party,39238,142,39380,39.8
165,Jorasanko,3,NIRMAL KANTI SAMADDAR,Bahujan Samaj Party,411,1,412,0.42
165,Jorasanko,4,VIVEK GUPTA,All India Trinamool Congress,51904,219,52123,52.67
165,Jorasanko,5,BIJNAN KUMAR BERA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),405,3,408,0.41
165,Jorasanko,6,ANAND SINGH KHARWAR,Independent,96,0,96,0.1
165,Jorasanko,7,ANIL KUMAR CHOUDHARY,Independent,94,1,95,0.1
165,Jorasanko,8,NAWAL MONDAL,Independent,359,2,361,0.36
165,Jorasanko,9,RANJIT KUMAR THAKUR,Independent,103,1,104,0.11
165,Jorasanko,10,SUSHANTA GHOSH,Independent,178,1,179,0.18
165,Jorasanko,11,NOTA,None of the Above,1024,4,1028,1.04
166,Shyampukur,1,JIBAN PRAKASH SAHA,All India Forward Bloc,10655,173,10828,10.52
166,Shyampukur,2,SANDIPAN BISWAS,Bharatiya Janata Party,33099,166,33265,32.31
166,Shyampukur,3,Dr. SHASHI PANJA,All India Trinamool Congress,55184,601,55785,54.18
166,Shyampukur,4,MUNNI MALI,Sajag Samaj Party,406,3,409,0.4
166,Shyampukur,5,Chhaya Ghosh,Independent,119,3,122,0.12
166,Shyampukur,6,CHINMOY BISWAS,Independent,106,4,110,0.11
166,Shyampukur,7,DILIP DAS,Independent,49,1,50,0.05
166,Shyampukur,8,PRAVEEN KUMAR JAIN,Independent,138,1,139,0.13
166,Shyampukur,9,PURNIMA BANERJEE,Independent,94,0,94,0.09
166,Shyampukur,10,SANJAY NANDI,Independent,180,6,186,0.18
166,Shyampukur,11,SURAJIT GHOSH,Independent,639,0,639,0.62
166,Shyampukur,12,TARKESH RAI,Independent,279,1,280,0.27
166,Shyampukur,13,NOTA,None of the Above,1053,10,1063,1.03
167,Maniktola,1,Ajay Prajapati,Bahujan Samaj Party,667,2,669,0.5
167,Maniktola,2,Kalyan Chaubey,Bharatiya Janata Party,47180,159,47339,35.6
167,Maniktola,3,Rupa Bagchi,Communist Party of India  (Marxist),13390,123,13513,10.16
167,Maniktola,4,Sadhan Pande,All India Trinamool Congress,67180,397,67577,50.82
167,Maniktola,5,Subir Das,Bahujan Mukti Party,405,3,408,0.31
167,Maniktola,6,Tarun Banerjee,Socialist Party (India),203,0,203,0.15
167,Maniktola,7,Bablu Dey,Independent,168,0,168,0.13
167,Maniktola,8,Moumita Manna,Independent,239,1,240,0.18
167,Maniktola,9,Nimai Nath,Independent,783,0,783,0.59
167,Maniktola,10,Somen Das,Independent,257,0,257,0.19
167,Maniktola,11,Somnath Das,Independent,390,0,390,0.29
167,Maniktola,12,NOTA,None of the Above,1413,7,1420,1.07
168,Kashipur-Belgachhia,1,Atin Ghosh,All India Trinamool Congress,75274,908,76182,56.48
168,Kashipur-Belgachhia,2,PRATIP DASGUPTA,Communist Party of India  (Marxist),14504,253,14757,10.94
168,Kashipur-Belgachhia,3,SHIO KUMAR KHATIK,Bahujan Samaj Party,532,7,539,0.4
168,Kashipur-Belgachhia,4,Sibaji Sinha Roy,Bharatiya Janata Party,40424,368,40792,30.24
168,Kashipur-Belgachhia,5,KUSH MAHALI,Independent,229,5,234,0.17
168,Kashipur-Belgachhia,6,MD SHAKIL,Independent,137,7,144,0.11
168,Kashipur-Belgachhia,7,Rajesh Kumar Das,Independent,233,1,234,0.17
168,Kashipur-Belgachhia,8,SHREE NARAYAN TANDON,Independent,206,1,207,0.15
168,Kashipur-Belgachhia,9,TAPAS GHOSH,Independent,206,0,206,0.15
168,Kashipur-Belgachhia,10,NOTA,None of the Above,1564,13,1577,1.17
169,Bally,1,DIPSITA DHAR,Communist Party of India  (Marxist),21924,116,22040,17.51
169,Bally,2,BAISHALI DALMIYA,Bharatiya Janata Party,46992,118,47110,37.43
169,Bally,3,RANA CHATTERJEE,All India Trinamool Congress,53223,124,53347,42.38
169,Bally,4,PUTUL CHOWDHURY,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),442,0,442,0.35
169,Bally,5,INDRANATH DAS,Independent,98,0,98,0.08
169,Bally,6,UJJWALA BISWAS,Independent,82,0,82,0.07
169,Bally,7,GOUTAM DAS,Independent,93,0,93,0.07
169,Bally,8,JITENDRA PRASAD,Independent,292,0,292,0.23
169,Bally,9,MAYA SAMANTA,Independent,171,1,172,0.14
169,Bally,10,RAJKUMAR DHANUK,Independent,586,1,587,0.47
169,Bally,11,SURYA KANTA GHOSH,Independent,404,0,404,0.32
169,Bally,12,NOTA,None of the Above,1203,2,1205,0.96
170,Howrah Uttar,1,UMESH RAI,Bharatiya Janata Party,65936,117,66053,44.12
170,Howrah Uttar,2,GAUTAM CHOWDHURI,All India Trinamool Congress,71408,167,71575,47.81
170,Howrah Uttar,3,PAWAN KUMAR SINGH,Communist Party of India  (Marxist),8091,42,8133,5.43
170,Howrah Uttar,4,ASHOK KUMAR SHARMA,Hindustani Awam Morcha (Secular),250,1,251,0.17
170,Howrah Uttar,5,GANESHLAL GUPTA,National Republic Party Of India,98,0,98,0.07
170,Howrah Uttar,6,RAJ KUMAR PASWAN,Bharatiya Momin Front,91,0,91,0.06
170,Howrah Uttar,7,DHARMENDRA RAI,Independent,103,1,104,0.07
170,Howrah Uttar,8,VIJAY SHAH,Independent,162,0,162,0.11
170,Howrah Uttar,9,VINIT KUMAR RAI,Independent,97,0,97,0.06
170,Howrah Uttar,10,SISIR SAMANTA,Independent,104,2,106,0.07
170,Howrah Uttar,11,SHYAM PRASAD RAM,Independent,167,0,167,0.11
170,Howrah Uttar,12,SUNIL SAU,Independent,302,0,302,0.2
170,Howrah Uttar,13,SUBHASH KUMAR SINGHI,Independent,911,0,911,0.61
170,Howrah Uttar,14,NOTA,None of the Above,1668,2,1670,1.12
171,Howrah Madhya,1,"Arup Roy, S/o Late Prabhat Roy",All India Trinamool Congress,111343,211,111554,57.16
171,Howrah Madhya,2,Palash Bhandari,Indian National Congress,12904,38,12942,6.63
171,Howrah Madhya,3,Sanjay Singh,Bharatiya Janata Party,64885,122,65007,33.31
171,Howrah Madhya,4,Anamika Singh,Janata Dal  (United),544,1,545,0.28
171,Howrah Madhya,5,Chandrakant Jaiswal,Vikas India Party,153,1,154,0.08
171,Howrah Madhya,6,Shrirup Das,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),282,2,284,0.15
171,Howrah Madhya,7,"Arup Roy, S/o Late Gopal Roy",Independent,267,0,267,0.14
171,Howrah Madhya,8,Pankoj Gar,Independent,238,1,239,0.12
171,Howrah Madhya,9,Pradip Kanji,Independent,101,0,101,0.05
171,Howrah Madhya,10,Babu Malick,Independent,124,1,125,0.06
171,Howrah Madhya,11,Md. Nazir Alam,Independent,243,0,243,0.12
171,Howrah Madhya,12,Samir Mondal,Independent,488,0,488,0.25
171,Howrah Madhya,13,Subrata Mondal,Independent,460,0,460,0.24
171,Howrah Madhya,14,NOTA,None of the Above,2734,1,2735,1.4
172,Shibpur,1,Jagannath Bhattacharyya,All India Forward Bloc,24817,153,24970,13.7
172,Shibpur,2,Manoj Tiwary,All India Trinamool Congress,92048,324,92372,50.69
172,Shibpur,3,Rathin Chakrabarty,Bharatiya Janata Party,59574,195,59769,32.8
172,Shibpur,4,Kartick Shil,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),600,1,601,0.33
172,Shibpur,5,Anupam Sarkar,Independent,342,1,343,0.19
172,Shibpur,6,Abhisek Kumar Chatterjee,Independent,244,5,249,0.14
172,Shibpur,7,Arim Roy,Independent,186,1,187,0.1
172,Shibpur,8,Pritam Das,Independent,267,4,271,0.15
172,Shibpur,9,Rajib Bhattacharya,Independent,638,0,638,0.35
172,Shibpur,10,Surojit Das,Independent,905,2,907,0.5
172,Shibpur,11,NOTA,None of the Above,1901,11,1912,1.05
173,Howrah Dakshin,1,NANDITA CHOWDHURY,All India Trinamool Congress,116651,188,116839,53.86
173,Howrah Dakshin,2,RANTIDEV  SENGUPTA,Bharatiya Janata Party,66088,182,66270,30.55
173,Howrah Dakshin,3,SUMITRO ADHIKARY,Communist Party of India  (Marxist),27168,119,27287,12.58
173,Howrah Dakshin,4,AMIT KUMAR GHOSH,Janata Dal  (United),654,0,654,0.3
173,Howrah Dakshin,5,TAPAS KUMAR  DAS,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),320,2,322,0.15
173,Howrah Dakshin,6,PABITRA BISWAS,Independent,135,1,136,0.06
173,Howrah Dakshin,7,MAMATA BANERJEE,Independent,321,1,322,0.15
173,Howrah Dakshin,8,RAJESH KUMAR SINGH,Independent,170,1,171,0.08
173,Howrah Dakshin,9,SAJAL SARDAR,Independent,157,0,157,0.07
173,Howrah Dakshin,10,SAMIR BACHAR,Independent,313,0,313,0.14
173,Howrah Dakshin,11,SAMRAT CHATTOPADHYAY,Independent,457,1,458,0.21
173,Howrah Dakshin,12,SUSHANTA MONDAL,Independent,1063,0,1063,0.49
173,Howrah Dakshin,13,NOTA,None of the Above,2937,11,2948,1.36
174,Sankrail,1,PROBHAKAR PANDIT,Bharatiya Janata Party,71333,128,71461,32.17
174,Sankrail,2,PRIYA PAUL,All India Trinamool Congress,111758,130,111888,50.37
174,Sankrail,3,SAMIR MALICK,Communist Party of India  (Marxist),34077,67,34144,15.37
174,Sankrail,4,TAPAS DOLUI,Independent,518,2,520,0.23
174,Sankrail,5,BIMAL KANTI NASKAR,Independent,396,0,396,0.18
174,Sankrail,6,BUDHEN PATRA,Independent,339,1,340,0.15
174,Sankrail,7,SUVOMAY KHELO,Independent,522,0,522,0.24
174,Sankrail,8,SAMIR SHIT,Independent,1006,0,1006,0.45
174,Sankrail,9,NOTA,None of the Above,1848,2,1850,0.83
175,Panchla,1,GULSAN MULLICK,All India Trinamool Congress,104377,195,104572,48.19
175,Panchla,2,MOHIT LAL GHANTI,Bharatiya Janata Party,71695,126,71821,33.1
175,Panchla,3,AMAR CHATTERJEE,Amra Bangalee,1408,3,1411,0.65
175,Panchla,4,ABDUL JALIL SK,Rashtriya Secular Majlis Party,35543,33,35576,16.39
175,Panchla,5,SHYAMAL MONDAL,Independent,1218,0,1218,0.56
175,Panchla,6,NOTA,None of the Above,2405,6,2411,1.11
